timestamp,detected,marker_id,detect_mode,L_mean,B_mean,G_mean,R_mean,clip_frac_B,clip_frac_G,clip_frac_R,michelson_contrast,x,y,z
1783360219.0210402,True,0,clahe,109.86508495023625,128.8491002312255,109.50648436714587,74.49240977179049,0.25374484769277167,0.0,0.0,0.5506149124142309,-0.13408224101297783,-0.25463344972450885,1.273174655089115
1783360219.049452,True,0,clahe,110.71940479805649,129.9886628201235,110.39396700070857,74.89472618686102,0.25893309039376455,0.0,0.0,0.5497523792789301,-0.13443740809186222,-0.25610008549523977,1.2704490226402778
1783360219.084815,True,0,clahe,110.17070473509601,129.05137227304715,109.91122951643712,74.32371569317382,0.25404644616467276,0.0,0.0,0.5508982137237717,-0.13552800696260606,-0.2570956376282837,1.2690207927476254
1783360219.113943,True,0,clahe,111.36878647615214,130.39847051720668,111.25135842221775,74.85469913463473,0.2626282954316764,0.0,0.0,0.5510484754983559,-0.13554168995009314,-0.2571357992777823,1.267522935248532
1783360219.154888,True,0,clahe,110.97791325204877,129.8778732760344,110.83989606236258,74.53138117129723,0.25564661203278033,0.0,0.0,0.5518401266323705,-0.1353528804722706,-0.25671698226229844,1.2675256835634645
1783360219.18307,True,0,clahe,110.45571529104252,129.1697999396803,110.338393485473,74.25555443852417,0.2547501759324419,0.0,0.0,0.5513126461408058,-0.13561264574516674,-0.25581206669724127,1.2673647407014932
1783360219.217792,True,0,clahe,109.8995756718529,129.03566377045868,109.58042028692665,74.18478480501112,0.2555061628611841,0.0,0.0,0.550432197154818,-0.13596484965962827,-0.2546847672656032,1.267175108319197
1783360219.252486,True,0,clahe,111.02983879042756,130.283568639231,110.76960048062482,74.87243416441373,0.2595373986182037,0.0,0.0,0.5487778748687412,-0.1371502476693797,-0.25330879971209525,1.266696351148357
1783360219.282969,True,0,clahe,110.75137678982678,130.05447081205568,110.44157404626014,74.82036647641935,0.2600380494643036,0.0,0.0,0.5493652684840379,-0.13799413652274334,-0.25235882495574047,1.2664656473837663
1783360219.319852,True,0,clahe,109.6018995655249,128.499141153885,109.1629786804082,74.60139436192786,0.25421845003536425,0.0,0.0,0.549605777822111,-0.13817383939954772,-0.2515582488217124,1.2673942839144867
1783360219.357159,True,0,clahe,111.52498240675581,130.8033577963205,111.26962903387957,75.39911531114909,0.2645018598572434,0.0,0.0,0.5485689022195865,-0.13929051757865918,-0.25148865773070783,1.2679795179416136
1783360219.3814778,True,0,clahe,110.7056683843589,129.84904516520157,110.39850459735273,74.81226634333636,0.25654238658179246,0.0,0.0,0.5491135623705603,-0.14046367531755793,-0.25246492597479014,1.2695665671027427
1783360219.4135768,True,0,clahe,112.26621787025704,131.8829049367605,112.0545695634435,75.64881680946553,0.2623419012647899,0.0,0.0,0.549725351725683,-0.14081765748814057,-0.2553016363275753,1.2724449999234175
1783360219.451267,True,0,clahe,112.36935648621042,132.0899897854954,112.24116445352401,75.37497446373851,0.26986721144024517,0.0,0.0,0.5487965097543442,-0.13982309918594002,-0.25830811714299234,1.2720166552823742
1783360219.481984,True,0,clahe,111.37166985020609,130.48456821152106,111.21745249824068,74.85814818538253,0.2582688247712878,0.0,0.0,0.5515253921227239,-0.13775486389893926,-0.2608599314835753,1.2701315263939579
1783360219.516156,True,0,clahe,110.43723116935081,129.20106031809541,110.20606181854556,74.54226267880364,0.2476743022906872,0.0,0.0,0.5514085319984828,-0.13579999713124236,-0.2630227194590707,1.26729981692778
1783360219.5544262,True,0,clahe,111.47733925507217,130.9933380438074,111.19773897244373,75.23286565055011,0.2635510245281114,0.0,0.0,0.5496872174369762,-0.1349121191290967,-0.26447864436667173,1.2679235407661749
1783360219.583992,True,0,clahe,111.82237041527736,131.2870566838436,111.50985147014246,75.98140850762857,0.263615236940487,0.0,0.0,0.5489937243112698,-0.1338583764921922,-0.26411396598292636,1.268842530015481
1783360219.617793,True,0,clahe,110.12800565770863,128.93352192362093,109.8819963629016,74.417053950293,0.2522731865023237,0.0,0.0,0.5508038867297121,-0.13248647779192416,-0.26273399317089235,1.2681378476798388
1783360219.64934,True,0,clahe,111.61678165584415,130.4523133116883,111.45637175324676,75.35095373376623,0.2617694805194805,0.0,0.0,0.5515938042968074,-0.13158549650479795,-0.26142528273522114,1.2706307156626813
1783360219.683866,True,0,clahe,111.00908815510451,130.04200747248308,110.76118347975361,75.11915581137029,0.25931535898212665,0.0,0.0,0.5500935024483492,-0.13118221013680773,-0.2588363632799323,1.2704998467260742
1783360219.718944,True,0,clahe,110.85073111291632,129.99492282696994,110.56143379366368,75.16551584077985,0.26269293257514215,0.0,0.0,0.5495527654520453,-0.13186722448092164,-0.2568417508102089,1.270957117999962
1783360219.755792,True,0,clahe,110.94998484389208,130.06133171668182,110.67768010508235,75.14135596645448,0.2606850560775993,0.0,0.0,0.549431367093933,-0.13334733691020906,-0.25529819239084073,1.270829086726055
1783360219.784245,True,0,clahe,110.19229987809834,129.36966680211296,109.85412433969931,74.46871190572938,0.258126777732629,0.0,0.0,0.548718442741308,-0.13506658234148444,-0.2543308719869681,1.269943236714302
1783360219.817034,True,0,clahe,113.79097074602693,133.96558356108918,113.78682052839356,75.42301852414212,0.26723352566049197,0.0,0.0,0.5500400618078348,-0.13742992165590268,-0.25450564771674744,1.2696486613656148
1783360219.849787,True,0,clahe,112.51246169560777,132.42053115423903,112.45955056179776,74.65699693564862,0.2631256384065373,0.0,0.0,0.5497008086356034,-0.14089310120038667,-0.25617039375832207,1.2698747789097484
1783360219.8869271,True,0,clahe,111.60298387904275,130.87954340642835,111.35335936717733,75.18163612696506,0.2595373986182037,0.0,0.0,0.5485730736160176,-0.14339949525073376,-0.25766997092160915,1.2677076744453188
1783360219.9170702,True,0,clahe,113.06097808441558,133.01734983766235,112.95718344155844,75.54109172077922,0.26420454545454547,0.0,0.0,0.5497045560417776,-0.14436727769267632,-0.26067691608572263,1.2698088767235665
1783360219.957362,True,0,clahe,112.40352458195655,131.94773205166717,112.30399519375187,75.24672073695804,0.26394312606388304,0.0,0.0,0.5499049227702303,-0.1434926358684726,-0.2630220746813478,1.2673024256736976
1783360219.987015,True,0,clahe,110.8396628757108,129.74746141348498,110.64378554021121,74.63748984565395,0.25731112916328186,0.0,0.0,0.5507861652816926,-0.14203686036636565,-0.26488545663100127,1.266003661287545
1783360220.01262,True,0,clahe,111.1452888755382,130.13237208370882,110.95694402723541,74.6929007710023,0.2551316711725243,0.0,0.0,0.5503059642174398,-0.14020841406269952,-0.26595379166187405,1.2646176324729952
1783360220.048507,True,0,clahe,111.0733547997585,129.88699939625678,110.86878647615214,74.89625679211109,0.2535721473133427,0.0002012477359629704,0.0,0.5505943343090658,-0.13880576573016196,-0.2662805495164383,1.2644072544580824
1783360220.08206,True,0,clahe,111.4544069861901,130.88566206336313,111.14073923639317,75.28168155970755,0.2595450852965069,0.0,0.0,0.5502107820404923,-0.13787775978758912,-0.26621691960656124,1.2672788112321554
1783360220.117156,True,0,clahe,112.77853371242892,132.72126320064987,112.53828188464662,75.95379772542648,0.26573923639317626,0.0,0.0,0.5486231828622444,-0.13788373853812821,-0.2647879294679167,1.2702520206772523
1783360220.155494,True,0,clahe,112.19744637385087,131.94249233912154,112.08621041879469,74.75842696629213,0.26189989785495404,0.0,0.0,0.5499097600574554,-0.13906592998742776,-0.2623950143803291,1.2709402326006716
1783360220.186764,True,0,clahe,112.33309499489275,131.64484167517875,112.26731358529112,75.1605720122574,0.2644535240040858,0.0,0.0,0.5489821019872829,-0.1414832660424159,-0.2599546428616224,1.271183427771972
1783360220.217133,True,0,clahe,110.87952052011377,130.00599349857782,110.59295002031695,74.82771231206827,0.26026005688744414,0.0,0.0,0.5483007761369936,-0.14420517992310383,-0.25760799119415934,1.2701701544034159
1783360220.25413,True,0,clahe,113.3453155665737,133.3895258754261,113.28943290982336,75.4340460696209,0.2705299039355438,0.0,0.0,0.5486371891706951,-0.14773976787865672,-0.2576964611051151,1.2722952961204648
1783360220.298979,False,,,113.76313151041667,91.329013671875,106.54303276909722,115.57759548611111,0.01064453125,0.0,0.0,,,,
1783360220.3707058,False,,,111.08759440104167,88.98912109375,103.99534722222222,112.95717122395833,0.010780164930555556,0.0,0.0,,,,
1783360220.431191,False,,,106.87665256076389,85.41433268229167,99.98152994791667,108.82984700520834,0.009594184027777777,0.0,0.0,,,,
1783360220.499031,False,,,103.18539605034722,82.25551432291667,96.54500759548611,105.41983940972223,0.010260416666666666,0.0,0.0,,,,
1783360220.570534,False,,,100.59268988715277,80.16214301215278,94.09241753472222,102.94893988715278,0.01013671875,0.0,0.0,,,,
1783360220.633473,False,,,100.66609375,80.47075412326389,94.1565234375,103.01265842013889,0.009759114583333334,0.0,1.0850694444444444e-06,,,,
1783360220.697567,False,,,100.50650824652777,80.38076497395834,93.58090277777778,102.742294921875,0.006536458333333333,0.0,0.0,,,,
1783360220.773848,False,,,96.923271484375,76.45081814236111,90.444091796875,99.56668836805555,0.010338541666666666,0.0,0.0,,,,
1783360220.818673,True,0,clahe,117.67629403103409,139.53482840638804,118.07384754785366,74.8689545814928,0.26639483520217466,0.0,0.0,0.5485695396885144,-0.14773976787865672,-0.2576964611051151,1.2722952961204648
1783360220.853086,True,0,clahe,110.93635674856586,130.41682000216474,110.82043511202511,72.91687412057583,0.2540318216257171,0.0,0.0,0.5501534995538212,-0.14773976787865672,-0.2576964611051151,1.2722952961204648
1783360220.8838558,True,0,clahe,111.2516156828953,131.04222317966395,111.09791038345541,73.06355019388195,0.257324429125377,0.0,0.0,0.5482479619461311,-0.14773976787865672,-0.2576964611051151,1.2722952961204648
1783360220.918489,True,0,clahe,119.2326456172347,141.91451042972759,119.56958851020175,75.92875869143964,0.2609141684714465,0.0,0.0,0.5479724712137567,-0.14773976787865672,-0.2576964611051151,1.2722952961204648
1783360220.954599,True,0,clahe,122.78331790837575,147.41138361869506,123.14645997223508,77.0305414160111,0.263419713095789,0.0,0.0,0.5275091697232411,-0.6318440036801192,-0.39927296465344714,1.1998516150210887
1783360221.000942,False,,,105.75735026041667,84.60914713541666,98.981162109375,108.44434244791667,0.010220269097222222,0.0,0.0,,,,
1783360221.055231,True,0,clahe,122.44759007955078,146.82931679925127,122.79620963968179,76.99871314927468,0.26883481516144125,0.0,0.0,0.505753898327083,-0.6185190786467877,-0.38381495613595856,1.2019873709920026
1783360221.086258,True,0,clahe,123.44217528299684,149.11518263507995,123.5322674757848,78.1454078655619,0.2712101762165947,0.0,0.0,0.480036642646767,-0.6019006801465909,-0.3726840423134425,1.2018218039827733
1783360221.1206348,True,0,clahe,125.18376470588235,151.01823529411766,125.52670588235294,78.58611764705883,0.27247058823529413,0.0,0.0,0.4889003601309501,-0.5860006402246648,-0.3687220631067012,1.2073834117979962
1783360221.159949,True,0,clahe,118.86096019514359,139.52522452600067,119.04401818383413,78.78467679343608,0.2410466792327309,0.0,0.0,0.5497778032477716,-0.570383215734636,-0.3692480482110982,1.2121566212927837
1783360221.184198,True,0,clahe,115.75784753363229,135.1449196106311,115.77742535272887,77.65820846549272,0.24871486383025265,0.0,0.0,0.5509153237177273,-0.5567682653591766,-0.3685690503055532,1.2071078740940129
1783360221.2182841,True,0,clahe,117.35360285109701,137.3844526116494,117.3265397037532,79.00935516204477,0.24902550395366968,0.0,0.0,0.5483428608607036,-0.5521808188031859,-0.36819966298660406,1.2134665214708429
1783360221.2532659,True,0,clahe,116.88226856449299,136.98620765750854,116.70815403288094,79.34359483614698,0.2600684100187576,0.0,0.0,0.5461189914014223,-0.5474045592532544,-0.3635410599498451,1.213281143519226
1783360221.286189,True,0,clahe,114.54835558450016,133.64474112666883,114.08227504613046,79.22685335938348,0.25496580918267664,0.0,0.0,0.5467417494653058,-0.5460931279536253,-0.35821450783886194,1.2133893536280929
1783360221.318472,True,0,clahe,124.55776470588235,149.4,124.68070588235294,80.21929411764705,0.26729411764705885,0.0,0.0,0.49740266507041936,-0.5440156277563543,-0.3532189383367082,1.2193010613245379
1783360221.357761,True,0,clahe,120.40799004074242,141.3531009506564,120.5175418741512,80.20529651425984,0.254753282028067,0.0,0.0,0.5434256692888156,-0.5360800576673748,-0.3477733561790628,1.2229085975405911
1783360221.388299,True,0,clahe,120.21804596399865,140.43065776067021,120.36397599909431,80.90343031812522,0.23502773689573192,0.0,0.0,0.5464948339073437,-0.5313485659074965,-0.34703889934526466,1.2345815341132007
1783360221.4175491,True,0,clahe,121.83000577034045,143.76907097518753,121.8738603577611,80.98176572417772,0.26185804962492787,0.0,0.0,0.5404044574534896,-0.5236162231197191,-0.34747574758363764,1.2389292887438332
